APN,Registered Date,Property Type,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lon,lat,Property on map
6050010025,1/13/2023,Single Family,739 E 95TH ST,LOS ANGELES,CA,90002,9,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.26166,33.95034,POINT (-118.26166 33.95034)
6050011019,2/15/2023,Single Family,815 E 95TH ST,LOS ANGELES,CA,90002,9,Cardinal Finacial Company,Property Preservation,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.26025,33.95034,POINT (-118.26025 33.95034)
6050011021,1/18/2023,Single Family,823 E 95TH ST,LOS ANGELES,CA,90002,9,PHH Mortgage,Shelly Martinez,346-471-3551,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.25998,33.95034,POINT (-118.25998 33.95034)
6050014025,1/5/2023,Single Family,822 E 95TH ST,LOS ANGELES,CA,90002,8,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.25999,33.95013,POINT (-118.25999 33.95013)
6050029011,1/18/2023,Single Family,907 E 101ST ST,LOS ANGELES,CA,90002,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.25837,33.94484,POINT (-118.25837 33.94484)
6050031011,1/23/2023,Single Family,854 E 101ST ST,LOS ANGELES,CA,90002,8,PennyMac Loan Services,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.25893,33.94452,POINT (-118.25893 33.94452)
6051002016,1/4/2023,Single Family,707 E 104TH ST,LOS ANGELES,CA,90002,8,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.26272,33.94201,POINT (-118.26272 33.94201)
6051005020,1/6/2023,Single Family,823 E 103RD PL,LOS ANGELES,CA,90002,8,PHH Mortgage Corp,Shelly Stirrett,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.25999,33.9427,POINT (-118.25999 33.9427)
6051006014,1/3/2023,Single Family,953 E 103RD PL,LOS ANGELES,CA,90002,8,Fay Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,800-852-8306,-118.25686,33.94269,POINT (-118.25686 33.94269)
6051012019,1/3/2023,Single Family,1119 E 106TH ST,LOS ANGELES,CA,90002,8,Selene Finance LP,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.25588,33.94022,POINT (-118.25588 33.94022)
6051019025,1/9/2023,Single Family,834 E 104TH ST,LOS ANGELES,CA,90002,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.25964,33.94168,POINT (-118.25964 33.94168)
6052004023,1/13/2023,Single Family,145 E 97TH ST,LOS ANGELES,CA,90003,8,"Danco, Inc.",Ronald Perlstein,310-842-8235,ZVN Properties Inc,Arek Helcberger,957  E Cherry ST  Canal Fulton OH 44614,330-854-5890,-118.27215,33.94841,POINT (-118.27215 33.94841)
6052029016,1/3/2023,Single Family,417 E 97TH ST,LOS ANGELES,CA,90003,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26667,33.94843,POINT (-118.26667 33.94843)
6053002021,1/4/2023,Single Family,225 1/2 W 94TH ST,LOS ANGELES,CA,90003,8,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.27755,33.9511,POINT (-118.27755 33.9511)
6053025010,1/20/2023,Multi-Family,10110 S BROADWAY,LOS ANGELES,CA,90003,8,"Deutsche Bank National Trust Company, as Trustee",Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.27794,33.94426,POINT (-118.27794 33.94426)
6054003028,1/9/2023,Multi-Family,9715 S HOOVER ST,LOS ANGELES,CA,90044,8,"HSBC Bank USA, National Association C/O Altisource Solutions, Inc.",ASHISH TOMAR,866-952-6514,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.28708,33.94738,POINT (-118.28708 33.94738)
6054004023,1/9/2023,Single Family,811 W 98TH ST,LOS ANGELES,CA,90044,8,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.28973,33.94725,POINT (-118.28973 33.94725)
6054015028,1/16/2023,Single Family,601 W 103RD ST,LOS ANGELES,CA,90044,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.28497,33.94318,POINT (-118.28497 33.94318)
6054017018,2/7/2023,Single Family,540 W 101ST ST,LOS ANGELES,CA,90044,8,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.28409,33.94451,POINT (-118.28409 33.94451)
6054025004,1/9/2023,Single Family,521 W 98TH ST,LOS ANGELES,CA,90044,8,LoanCare,ERIC MOORE,877-338-3791,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.28346,33.94746,POINT (-118.28346 33.94746)
6054031034,1/6/2023,Single Family,443 W 99TH ST,LOS ANGELES,CA,90003,8,Capital Mortgage Services,Melinda Camacho,806-796-1231,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.28175,33.94656,POINT (-118.28175 33.94656)
6057004007,1/3/2023,Single Family,1921 W 94TH ST,LOS ANGELES,CA,90047,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.31226,33.95134,POINT (-118.31226 33.95134)
6057005004,3/27/2023,Single Family,1936 W 92ND ST,LOS ANGELES,CA,90047,8,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.31275,33.95258,POINT (-118.31275 33.95258)
6057006018,3/2/2023,Multi-Family,9325 S WESTERN AVE,LOS ANGELES,CA,90047,8,FlagStar,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.3092,33.95148,POINT (-118.3092 33.95148)
6057018018,1/10/2023,Single Family,2006 W 95TH ST,LOS ANGELES,CA,90047,8,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.31367,33.9497,POINT (-118.31367 33.9497)
6058009007,1/24/2023,Single Family,10311 S ST ANDREWS PL,LOS ANGELES,CA,90047,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.31135,33.9428,POINT (-118.31135 33.9428)
6059003024,1/6/2023,Single Family,10031 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"A2Z HOMES, INC.",TRAVIS AZEVEDO,2204  W Oceanfront  C Newport Beach CA 92663,949-734-9606,-118.30586,33.94447,POINT (-118.30586 33.94447)
6059006003,2/22/2023,Single Family,10310 S HARVARD BLVD,LOS ANGELES,CA,90047,8,"Residential Capital Partners Secured Loan Fund XI, LLC c/o Singer Law Group",Daniel Singer,949-449-1576,Singer Law Group,Daniel Singer,2601   2601 Main ST 1300 Irvine CA 92614,949-449-1576,-118.30667,33.9428,POINT (-118.30667 33.9428)
6061003015,1/3/2023,Single Family,818 W 104TH PL,LOS ANGELES,CA,90044,8,Cenlar FSB,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.29018,33.94139,POINT (-118.29018 33.94139)
6061012021,1/16/2023,Single Family,733 W 105TH ST,LOS ANGELES,CA,90044,8,Gregory Funding,MARCUS BROWN,866-712-5698,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.28826,33.94083,POINT (-118.28826 33.94083)
6061017029,1/1/2023,Multi-Family,601 W 105TH ST,LOS ANGELES,CA,90044,8,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,Safeguard Properties,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.28498,33.94085,POINT (-118.28498 33.94085)
6061020030,1/7/2023,Single Family,605 W 108TH ST,LOS ANGELES,CA,90044,8,BSI Financial Services,N/a N/a,866-581-4498,EDWARD ZUBIA  no unit number,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.28514,33.93838,POINT (-118.28514 33.93838)
6063003004,1/5/2023,Multi-Family,10010 1/2 S SAN PEDRO ST,LOS ANGELES,CA,90003,8,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,EDWARD ZUBIA  no unit number,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.26935,33.94524,POINT (-118.26935 33.94524)
6063018020,1/5/2023,Single Family,231 E 105TH ST,LOS ANGELES,CA,90003,8,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.27067,33.94113,POINT (-118.27067 33.94113)
6063029010,1/11/2023,Multi-Family,438 E 107TH ST,LOS ANGELES,CA,90003,8,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.26604,33.9392,POINT (-118.26604 33.9392)
6065003019,1/11/2023,Single Family,10510 S MARY AVE,LOS ANGELES,CA,90002,15,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.24948,33.94057,POINT (-118.24948 33.94057)
6065006006,1/3/2023,Single Family,10448 S ZAMORA AVE WEST,LOS ANGELES,CA,90002,15,LoanCare LLC,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.252,33.94126,POINT (-118.252 33.94126)
6065012008,3/13/2023,Single Family,1369 E 108TH ST,LOS ANGELES,CA,90059,15,The Bank of New York Mellon c/o PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,"1   Oxford Valley, 2300 E Lincoln HWY  Langhorne PA 19047",888-872-9094,-118.25074,33.93793,POINT (-118.25074 33.93793)
6065013022,1/16/2023,Multi-Family,1409 E 108TH ST,LOS ANGELES,CA,90059,15,Gregory Funding,MARCUS BROWN,866-712-5698,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.2498,33.93794,POINT (-118.2498 33.93794)
6065027040,1/9/2023,Single Family,10363 S HOLMES AVE,LOS ANGELES,CA,90002,15,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.24139,33.94186,POINT (-118.24139 33.94186)
6065029024,1/18/2023,Single Family,1807 E 105TH ST,LOS ANGELES,CA,90002,15,Trinity Financial Services,Don Madden,949-313-6161,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.24037,33.94076,POINT (-118.24037 33.94076)
6065031028,1/9/2023,Single Family,1747 E 106TH ST,LOS ANGELES,CA,90002,15,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.24095,33.93992,POINT (-118.24095 33.93992)
6066012056,1/6/2023,Single Family,10402 S LOU-DILLON AVE,LOS ANGELES,CA,90002,15,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.23473,33.94138,POINT (-118.23473 33.94138)
6067005013,1/3/2023,Single Family,1972 E 110TH ST,LOS ANGELES,CA,90059,15,Mr Cooper,Paula Acosta,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.23718,33.93503,POINT (-118.23718 33.93503)
6067006014,1/24/2023,Single Family,10919 S ANZAC AVE,LOS ANGELES,CA,90059,15,Franklin Credit Management Corporation,Giselle Olivera,201-628-0684,CASTLE REALTY HOMES,SARAH LIN,12065   PARAMOUNT BLVD  B DOWNEY CA 90242,562-307-2296,-118.23805,33.93653,POINT (-118.23805 33.93653)
6067007047,1/5/2023,Single Family,10967 S GRAPE ST,LOS ANGELES,CA,90059,15,Mr Cooper,Paula Acosta,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.23702,33.93564,POINT (-118.23702 33.93564)
6067007050,3/24/2023,Single Family,10969 S GRAPE ST,LOS ANGELES,CA,90059,15,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.23702,33.93557,POINT (-118.23702 33.93557)
6067009040,1/16/2023,Multi-Family,2047 E 111TH ST,LOS ANGELES,CA,90059,15,Gregory Funding,MARCUS BROWN,866-712-5698,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.23476,33.93438,POINT (-118.23476 33.93438)
6067023032,1/4/2023,Non-Residential,1975   SANTA ANA   S,LOS ANGELES,CA,90059,15,LoanCare LLC,Eric Moore,877-338-3791,MCS,MCS MCS,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.237451,33.937615,POINT (-118.237451 33.937615)
6067023034,1/11/2023,Non-Residential,1981   SANTA ANA   S,LOS ANGELES,CA,90059,15,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.237344,33.937558,POINT (-118.237344 33.937558)
6067027049,1/22/2023,Non-Residential,2275  E SANTA ANA BLVD S,LOS ANGELES,CA,90059,15,GUILD MORTGAGE,PATTI MOORE,858-492-5886,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.232445,33.934793,POINT (-118.232445 33.934793)
6069013017,3/23/2023,Single Family,11111 S WILMINGTON AVE,LOS ANGELES,CA,90059,15,AGI LOGISTICS HOLDINGS LLC,James Minutello,917-992-2444,NULL,NULL,,NULL,-118.23918,33.93387,POINT (-118.23918 33.93387)
6069024027,3/10/2023,Single Family,11305 S MONITOR AVE,LOS ANGELES,CA,90059,15,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.24031,33.93182,POINT (-118.24031 33.93182)
6069024037,1/25/2023,Single Family,11323 S MONITOR AVE,LOS ANGELES,CA,90059,15,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,844-488-7447,-118.24032,33.93132,POINT (-118.24032 33.93132)
6069029097,3/1/2023,Single Family,1712 E 115TH ST,LOS ANGELES,CA,90059,15,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.24301,33.93023,POINT (-118.24301 33.93023)
6070004020,2/16/2023,Single Family,1515 E 110TH ST,LOS ANGELES,CA,90059,15,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,"LH Preservation, Inc",LH P,75   La Cresta DR  PALM DESERT CA 92211,760-895-9953,-118.2477,33.93593,POINT (-118.2477 33.93593)
6070009023,1/3/2023,Single Family,11126 S EVERS AVE,LOS ANGELES,CA,90059,15,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.24723,33.93401,POINT (-118.24723 33.93401)
6071002011,1/4/2023,Single Family,627 E 109TH ST,LOS ANGELES,CA,90059,8,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.26412,33.93736,POINT (-118.26412 33.93736)
6071008030,1/4/2023,Multi-Family,10959 S MCKINLEY AVE,LOS ANGELES,CA,90059,8,Fay Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.26093,33.93607,POINT (-118.26093 33.93607)
6071015010,1/6/2023,Single Family,823 E 111TH PL,LOS ANGELES,CA,90059,8,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.26004,33.93552,POINT (-118.26004 33.93552)
6072001013,1/3/2023,Single Family,645 E 113TH ST,LOS ANGELES,CA,90059,15,Cenlar FSB,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.26356,33.93205,POINT (-118.26356 33.93205)
6072005012,2/2/2023,Single Family,663 E 115TH ST,LOS ANGELES,CA,90059,15,M&T Bank,Eric Moore,877-338-3791,MSI,Property Preservation,500   Grapeview HWY  Hurst TX 76054,800-346-2432,-118.26279,33.9302,POINT (-118.26279 33.9302)
6072022021,1/3/2023,Single Family,933 E 113TH ST,LOS ANGELES,CA,90059,15,Mr Cooper,Paula Acosta,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.25743,33.932,POINT (-118.25743 33.932)
6073001028,1/3/2023,Single Family,157 E 109TH ST,LOS ANGELES,CA,90061,8,M&T Bank,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.27181,33.9375,POINT (-118.27181 33.9375)
6073003022,2/2/2023,Single Family,329 1/2 E 109TH ST,LOS ANGELES,CA,90061,8,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.26838,33.9375,POINT (-118.26838 33.9375)
6073008012,1/17/2023,Multi-Family,120 E 109TH ST,LOS ANGELES,CA,90061,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.27301,33.9373,POINT (-118.27301 33.9373)
6073009012,2/16/2023,Single Family,10950 S MAIN ST,LOS ANGELES,CA,90061,8,NDetail Capital LLC c/o RESS Financial Corporation,Bruce Beasley,951-270-0164,NULL,NULL,,NULL,-118.2737,33.93635,POINT (-118.2737 33.93635)
6074007010,1/10/2023,Single Family,118 W 105TH ST,LOS ANGELES,CA,90003,8,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.27463,33.94092,POINT (-118.27463 33.94092)
6074023028,1/9/2023,Multi-Family,11222 S BROADWAY BLVD,LOS ANGELES,CA,90061,8,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.27829,33.93233,POINT (-118.27829 33.93233)
6075006021,1/10/2023,Single Family,725 W 111TH ST,LOS ANGELES,CA,90044,8,FlagStar,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.28802,33.93474,POINT (-118.28802 33.93474)
6075014020,1/9/2023,Single Family,621 W 113TH ST,LOS ANGELES,CA,90044,8,PHH Mortgage Corp,Shelly Stirrett,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.2856,33.93206,POINT (-118.2856 33.93206)
6075025026,1/16/2023,Single Family,551 W 113TH ST,LOS ANGELES,CA,90044,8,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,"Safeguard Properties, LLC",Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759,-118.28457,33.93207,POINT (-118.28457 33.93207)
6083001031,1/2/2023,Single Family,225 E LANZIT AVE,LOS ANGELES,CA,90061,15,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.27093,33.93073,POINT (-118.27093 33.93073)
6083002006,1/12/2023,Single Family,138 E LANZIT AVE,LOS ANGELES,CA,90061,15,PHH Mortgage Corp,Shelly Stirrett,866-503-5559,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.27255,33.92961,POINT (-118.27255 33.92961)
6083019018,1/11/2023,Single Family,11815 S SAN PEDRO ST,LOS ANGELES,CA,90061,15,WILIMINGTON SAVINGS FUND SOCIETY,SELECT SERVICING,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.26975,33.92592,POINT (-118.26975 33.92592)
6083023012,1/6/2023,Single Family,310 E 118TH PL,LOS ANGELES,CA,90061,15,FREEDOM MORTGAGE SERVICES,BYRON GLADDEN,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.269,33.92543,POINT (-118.269 33.92543)
6083024010,1/9/2023,Single Family,224 E 118TH PL,LOS ANGELES,CA,90061,15,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.27095,33.92543,POINT (-118.27095 33.92543)
6084003032,1/16/2023,Single Family,11720 S AVALON BLVD,LOS ANGELES,CA,90061,15,GUILD MORTGAGE,PATTI MOORE,858-492-5886,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.26498,33.92667,POINT (-118.26498 33.92667)
6084005011,1/20/2023,Single Family,658 E 118TH PL,LOS ANGELES,CA,90059,15,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.26305,33.92542,POINT (-118.26305 33.92542)
6084013013,1/3/2023,Single Family,851 E 116TH PL,LOS ANGELES,CA,90059,15,M&T Bank,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.25917,33.92836,POINT (-118.25917 33.92836)
6084031043,1/11/2023,Single Family,11656 S BELHAVEN ST,LOS ANGELES,CA,90059,15,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.25501,33.92862,POINT (-118.25501 33.92862)
6087020004,2/16/2023,Single Family,340 W 119TH ST,LOS ANGELES,CA,90061,15,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.27976,33.92455,POINT (-118.27976 33.92455)
